id,name,network_level,source,lat,lon,coord_source,coord_quality,voltage_in_kv,voltage_out_kv,voltage_levels,voltage_source,capacity_available_mw,capacity_reserved_mw,capacity_total_mw,operator,commune,departement,region,function,substation_type,osm_id,osm_match_score,osm_match_distance_m,source_id,code_insee,capacity_source,last_updated,notes
RTE_BAUDR,BAUDRY,TX,RTE_ODRE,48.8722675,2.3067513,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Hauts-de-Seine,,Poste de transformation,distribution,way_69104422,0.9,,BAUDR,,MISSING,2025-12-13T02:56:37.469425,
RTE_BESS6,BESSANGES (CLIENT),TX,RTE_ODRE,45.0844408,-0.0583238,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Gironde,,Poste de transformation,distribution,way_491416968,0.9,,BESS6,,MISSING,2025-12-13T02:56:37.469429,
RTE_BETHE,BETHENY,TX,RTE_ODRE,49.2754807,4.0418206,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Marne,,Poste de transformation,traction,way_231743539,0.9,,BETHE,,MISSING,2025-12-13T02:56:37.469433,
RTE_BETHI,BETHISY,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Oise,,Poste de transformation,,,,,BETHI,,MISSING,2025-12-13T02:56:37.469436,
RTE_BREV7,BREVANNES,TX,RTE_ODRE,48.7579007,2.4681729,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Val-de-Marne,,Poste de transformation,traction,way_100212217,1.0,,BREV7,,MISSING,2025-12-13T02:56:37.469440,
RTE_BXBRE,BEAUBREUIL,TX,RTE_ODRE,45.8618286,1.2809321,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Haute-Vienne,,Poste de transformation,distribution,way_95532056,0.9,,BXBRE,,MISSING,2025-12-13T02:56:37.469444,
RTE_C.FO6,CAILLOUX-SUR-FONTAINES,TX,RTE_ODRE,45.8651501,4.8989313,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Rhône,,Poste de transformation,transmission,way_96082284,0.9,,C.FO6,,MISSING,2025-12-13T02:56:37.469447,
RTE_C.HUI,CONDE-SUR-HUISNE,TX,RTE_ODRE,48.3868801,0.8535782,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Orne,,Poste de transformation,traction,way_178762386,0.9,,C.HUI,,MISSING,2025-12-13T02:56:37.469463,
RTE_C.LAF,CHARLES-LAFFITTE,TX,RTE_ODRE,47.7498121,7.3679388,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,,,Poste de transformation,minor_distribution,way_186089080,0.9,,C.LAF,,MISSING,2025-12-13T02:56:37.469467,
RTE_C.REG,CHAMPS-REGNAUD,TX,RTE_ODRE,47.3526841,5.0599218,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Côte-d'Or,,Poste de transformation,transmission,way_122061929,0.9,,C.REG,,MISSING,2025-12-13T02:56:37.469471,
RTE_C.ROI,CHOISY-LE-ROI,TX,RTE_ODRE,48.7724505,2.408195,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Val-de-Marne,,Poste de transformation,distribution,way_491948658,0.9,,C.ROI,,MISSING,2025-12-13T02:56:37.469475,
RTE_CANCO,CANCON,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Lot-et-Garonne,,Poste de transformation,,,,,CANCO,,MISSING,2025-12-13T02:56:37.469478,
RTE_CHAG5,CHAGNOT,TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Cher,,Poste de transformation,,,,,CHAG5,,MISSING,2025-12-13T02:56:37.469483,
RTE_CHAL5,CHALON (S.N.C.F.),TX,RTE_ODRE,46.7629917,4.8610856,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Saône-et-Loire,,Poste de transformation,transmission,way_122568639,0.9,,CHAL5,,MISSING,2025-12-13T02:56:37.469486,
RTE_CHAL6,CHALON (KODAK-PATHE),TX,RTE_ODRE,46.7629917,4.8610856,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Saône-et-Loire,,Poste de transformation,transmission,way_122568639,0.9,,CHAL6,,MISSING,2025-12-13T02:56:37.469490,
RTE_CHAV5,CHAVAGNES,TX,RTE_ODRE,46.8697065,-1.2619114,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Vendée,,Poste de transformation,distribution,way_179978382,1.0,,CHAV5,,MISSING,2025-12-13T02:56:37.469493,
RTE_CHED5,CHEDDE (S.N.C.F.),TX,RTE_ODRE,,,MISSING,MISSING,45.0,,45kV,OFFICIAL,,,,RTE,,Haute-Savoie,,Poste de transformation,,,,,CHED5,,MISSING,2025-12-13T02:56:37.469496,
RTE_COISE,COISELET,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Jura,,Poste de transformation,,,,,COISE,,MISSING,2025-12-13T02:56:37.469500,
RTE_CONTA,CONTAMINE,TX,RTE_ODRE,45.9723418,6.387337,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Savoie,,Poste de transformation,minor_distribution,node_3732312395,1.0,,CONTA,,MISSING,2025-12-13T02:56:37.469503,
RTE_CORB7,CORBEIL,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Essonne,,Poste de transformation,,,,,CORB7,,MISSING,2025-12-13T02:56:37.469507,
RTE_CORB9,CORBIGNY,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Nièvre,,Poste de transformation,,,,,CORB9,,MISSING,2025-12-13T02:56:37.469510,
RTE_COTE,COTE (LA),TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Creuse,,Poste de transformation,,,,,COTE,,MISSING,2025-12-13T02:56:37.469513,
RTE_COTON,COTONI,TX,RTE_ODRE,49.3705085,1.1082291,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Seine-Maritime,,Poste de transformation,transmission,way_166621362,0.9,,COTON,,MISSING,2025-12-13T02:56:37.469519,
RTE_COUR,COUR (LA),TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Vienne,,Poste de transformation,,,,,COUR,,MISSING,2025-12-13T02:56:37.469523,
RTE_CPBLA,CHAMPBLAIN,TX,RTE_ODRE,45.2170398,4.812158,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Ardèche,,Poste de transformation,industrial,way_129221790,0.9,,CPBLA,,MISSING,2025-12-13T02:56:37.469527,
RTE_CREMA,CREMADES,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Vaucluse,,Poste de transformation,,,,,CREMA,,MISSING,2025-12-13T02:56:37.469530,
RTE_CROI6,CROISIERE,TX,RTE_ODRE,44.2710062,4.6975759,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Gard,,Poste de transformation,traction,way_278718504,0.9,,CROI6,,MISSING,2025-12-13T02:56:37.469534,
RTE_CTAUD,CHATEAUDUN,TX,RTE_ODRE,46.1263072,3.4385075,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Eure-et-Loir,,Poste de transformation,minor_distribution,way_243007459,1.0,,CTAUD,,MISSING,2025-12-13T02:56:37.469537,
RTE_CTAUR,CHATEAURENARD,TX,RTE_ODRE,43.86425,4.8568643,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Bouches-du-Rhône,,Poste de transformation,transmission,way_135282004,0.9,,CTAUR,,MISSING,2025-12-13T02:56:37.469542,
RTE_CTLAR,CHATELARD (LE),TX,RTE_ODRE,45.1510936,4.3545094,OSM,EXACT,45.0,,45kV,OFFICIAL,,,,RTE,,Savoie,,Poste de transformation,minor_distribution,node_5697132216,0.9,,CTLAR,,MISSING,2025-12-13T02:56:37.469546,
RTE_CXMO5,CHAUMONT,TX,RTE_ODRE,48.8754875,2.3762181,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Haute-Marne,,Poste de transformation,distribution,way_63213632,0.9,,CXMO5,,MISSING,2025-12-13T02:56:37.469549,
RTE_CXMON,CHAUMONT (CHASSENEUIL-DU-POITOU),TX,RTE_ODRE,46.6317371,0.3591442,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Vienne,,Poste de transformation,transmission,way_116475790,0.9,,CXMON,,MISSING,2025-12-13T02:56:37.469553,
RTE_DAMBR,DAMBRON,TX,RTE_ODRE,48.1067677,1.8558404,OSM,EXACT,400.0,,400kV,OFFICIAL,,,,RTE,,Eure-et-Loir,,Poste de transformation,transmission,way_86260748,0.9,,DAMBR,,MISSING,2025-12-13T02:56:37.469557,
RTE_DIEUL,DIEULEFIT,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Drôme,,Poste de transformation,,,,,DIEUL,,MISSING,2025-12-13T02:56:37.469560,
RTE_DOMPI,DOMPIERRE,TX,RTE_ODRE,46.5164292,3.6923002,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Allier,,Poste de transformation,transmission,way_137414494,1.0,,DOMPI,,MISSING,2025-12-13T02:56:37.469563,
RTE_DURAN,DURANNE (LA),TX,RTE_ODRE,,,MISSING,MISSING,225.0,,225kV,OFFICIAL,,,,RTE,,Bouches-du-Rhône,,Poste de transformation,,,,,DURAN,,MISSING,2025-12-13T02:56:37.469567,
RTE_DUROL,DUROLLE,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Puy-de-Dôme,,Poste de transformation,,,,,DUROL,,MISSING,2025-12-13T02:56:37.469571,
RTE_ENTRE,ENTREVAUX,TX,RTE_ODRE,,,MISSING,MISSING,150.0,,150kV,OFFICIAL,,,,RTE,,Alpes-de-Haute-Provence,,Poste de transformation,,,,,ENTRE,,MISSING,2025-12-13T02:56:37.469580,
RTE_EPIN5,EPINAY-SOUS-SENART,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Essonne,,Poste de transformation,,,,,EPIN5,,MISSING,2025-12-13T02:56:37.469583,
RTE_ESPAL,ESPALUNGUE,TX,RTE_ODRE,42.9812909,-0.4162522,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Pyrénées-Atlantiques,,Poste de transformation,generation,way_741766116,0.9,,ESPAL,,MISSING,2025-12-13T02:56:37.469587,
RTE_ESPI5,ESPIERS (LES),TX,RTE_ODRE,,,MISSING,MISSING,225.0,,225kV,OFFICIAL,,,,RTE,,Eure-et-Loir,,Poste de transformation,,,,,ESPI5,,MISSING,2025-12-13T02:56:37.469591,
RTE_EUROP,EUROPORT,TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Marne,,Poste de transformation,,,,,EUROP,,MISSING,2025-12-13T02:56:37.469595,
RTE_FLOGN,FLOGNY,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Yonne,,Poste de transformation,,,,,FLOGN,,MISSING,2025-12-13T02:56:37.469598,
RTE_FRESN,FRESNAY,TX,RTE_ODRE,48.2999028,0.0211452,OSM,EXACT,90.0,,90kV,OFFICIAL,,,,RTE,,Sarthe,,Poste de transformation,yes,way_169645725,0.9,,FRESN,,MISSING,2025-12-13T02:56:37.469601,
RTE_FTAIN,FONTAINES (S.N.C.F.),TX,RTE_ODRE,48.7519813,2.3498538,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Saône-et-Loire,,Poste de transformation,minor_distribution,way_126143926,0.9,,FTAIN,,MISSING,2025-12-13T02:56:37.469605,
RTE_FUSTE,FUSTEL,TX,RTE_ODRE,48.5750382,7.7512996,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Bas-Rhin,,Poste de transformation,distribution,way_40582732,0.9,,FUSTE,,MISSING,2025-12-13T02:56:37.469608,
RTE_GANGE,GANGES,TX,RTE_ODRE,43.9458667,3.7242428,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Gard,,Poste de transformation,transmission,way_121087628,0.9,,GANGE,,MISSING,2025-12-13T02:56:37.469611,
RTE_GAUDI,GAUDIERE (LA),TX,RTE_ODRE,,,MISSING,MISSING,400.0,,400kV,OFFICIAL,,,,RTE,,Aude,,Poste de transformation,,,,,GAUDI,,MISSING,2025-12-13T02:56:37.469615,
RTE_GERE,GERE,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Rhône,,Poste de transformation,,,,,GERE,,MISSING,2025-12-13T02:56:37.469619,
RTE_GESSE,GESSE,TX,RTE_ODRE,42.7743584,2.1653702,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Aude,,Poste de transformation,transmission,way_1236930261,0.9,,GESSE,,MISSING,2025-12-13T02:56:37.469623,
RTE_GUITA,GUITAYNE,TX,RTE_ODRE,44.7625665,-0.6678651,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Gironde,,Poste de transformation,,way_222545697,0.9,,GUITA,,MISSING,2025-12-13T02:56:37.469626,
RTE_GUNDE,GUNDERSHOFFEN,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Bas-Rhin,,Poste de transformation,,,,,GUNDE,,MISSING,2025-12-13T02:56:37.469629,
RTE_HAUT5,HAUTELUCE,TX,RTE_ODRE,,,MISSING,MISSING,45.0,,45kV,OFFICIAL,,,,RTE,,Savoie,,Poste de transformation,,,,,HAUT5,,MISSING,2025-12-13T02:56:37.469633,
RTE_HERBI,HERBIERS (LES),TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Vendée,,Poste de transformation,,,,,HERBI,,MISSING,2025-12-13T02:56:37.469636,
RTE_JANE,JANE,TX,RTE_ODRE,48.7782636,2.4285639,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Bouches-du-Rhône,,Poste de transformation,minor_distribution,node_7283503120,1.0,,JANE,,MISSING,2025-12-13T02:56:37.469640,
RTE_JEUXE,JEUXEY,TX,RTE_ODRE,48.1888108,6.4880835,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Vosges,,Poste de transformation,transmission,way_121024004,0.9,,JEUXE,,MISSING,2025-12-13T02:56:37.469643,
RTE_JOUQU,JOUQUES,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Vaucluse,,Poste de transformation,,,,,JOUQU,,MISSING,2025-12-13T02:56:37.469647,
RTE_L.MON,LAURAC-MONTREAL,TX,RTE_ODRE,42.814828,0.289235,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Ardèche,,Poste de transformation,minor_distribution,node_1845269421,0.9,,L.MON,,MISSING,2025-12-13T02:56:37.469650,
RTE_L.VIE,LUNEL-VIEL,TX,RTE_ODRE,43.6805053,4.0887269,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Hérault,,Poste de transformation,distribution,way_142676085,0.9,,L.VIE,,MISSING,2025-12-13T02:56:37.469654,
RTE_LACQ,LACQ (S.N.C.F.),TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Pyrénées-Atlantiques,,Poste de transformation,,,,,LACQ,,MISSING,2025-12-13T02:56:37.469657,
RTE_LAFIG,LAFIGERE,TX,RTE_ODRE,,,MISSING,MISSING,225.0,,225kV,OFFICIAL,,,,RTE,,Lozère,,Poste de transformation,,,,,LAFIG,,MISSING,2025-12-13T02:56:37.469661,
RTE_LAUTE,LAUTERBOURG,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Bas-Rhin,,Poste de transformation,,,,,LAUTE,,MISSING,2025-12-13T02:56:37.469664,
RTE_LAXOU,LAXOU,TX,RTE_ODRE,48.6943462,6.1217526,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Meurthe-et-Moselle,,Poste de transformation,,way_339580529,1.0,,LAXOU,,MISSING,2025-12-13T02:56:37.469667,
RTE_LISLO,LISLOCH,TX,RTE_ODRE,47.8519092,-3.5842979,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Finistère,,Poste de transformation,distribution,way_337672993,0.9,,LISLO,,MISSING,2025-12-13T02:56:37.469670,
RTE_LONNY,LONNY,TX,RTE_ODRE,49.8274761,4.5728722,OSM,EXACT,400.0,,400kV,OFFICIAL,,,,RTE,,Ardennes,,Poste de transformation,transmission,way_82825438,0.9,,LONNY,,MISSING,2025-12-13T02:56:37.469674,
RTE_M.BL6,MONTAIGUT LE BLANC,TX,RTE_ODRE,45.7455615,6.2956625,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Puy-de-Dôme,,Poste de transformation,minor_distribution,way_118333547,0.9,,M.BL6,,MISSING,2025-12-13T02:56:37.469678,
RTE_M.LOU,MARIE-LOUISE,TX,RTE_ODRE,47.8308409,7.2728323,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Haut-Rhin,,Poste de transformation,,way_335813389,0.9,,M.LOU,,MISSING,2025-12-13T02:56:37.469681,
RTE_MAGNY,MAGNY(-SUR TILLE),TX,RTE_ODRE,,,MISSING,MISSING,225.0,,225kV,OFFICIAL,,,,RTE,,Côte-d'Or,,Poste de transformation,,,,,MAGNY,,MISSING,2025-12-13T02:56:37.469686,
RTE_MARIE,MARIENAU,TX,RTE_ODRE,49.1742367,6.8666308,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,,,Poste de transformation,distribution,way_136899252,0.9,,MARIE,,MISSING,2025-12-13T02:56:37.469690,
RTE_MAURS,MAURS,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Cantal,,Poste de transformation,,,,,MAURS,,MISSING,2025-12-13T02:56:37.469695,
RTE_MAZAR,MAZARGUES,TX,RTE_ODRE,43.2541327,5.4041225,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,,,Poste de transformation,distribution,way_733773951,0.9,,MAZAR,,MISSING,2025-12-13T02:56:37.469699,
RTE_MERCU,MERCUS,TX,RTE_ODRE,42.8781807,1.6273408,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Ariège,,Poste de transformation,industrial,way_352407704,0.9,,MERCU,,MISSING,2025-12-13T02:56:37.469702,
RTE_METZ6,METZANGE,TX,RTE_ODRE,49.3613914,6.0997044,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Moselle,,Poste de transformation,distribution,way_384043848,0.9,,METZ6,,MISSING,2025-12-13T02:56:37.469705,
RTE_MEYRA,MEYRARGUES,TX,RTE_ODRE,43.6437324,5.5137022,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Bouches-du-Rhône,,Poste de transformation,transmission,way_88969659,0.9,,MEYRA,,MISSING,2025-12-13T02:56:37.469709,
RTE_MIRAI,MIRAIL (LE),TX,RTE_ODRE,44.5797015,-0.029903,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Gironde,,Poste de transformation,,way_601835799,1.0,,MIRAI,,MISSING,2025-12-13T02:56:37.469714,
RTE_MORB5,MORBRAS (POSTE SOURCE),TX,RTE_ODRE,,,MISSING,MISSING,225.0,,225kV,OFFICIAL,,,,RTE,,Val-de-Marne,,Poste de transformation,,,,,MORB5,,MISSING,2025-12-13T02:56:37.469718,
RTE_MORIH,MORIHAN,TX,RTE_ODRE,47.9401521,-1.6400689,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Ille-et-Vilaine,,Poste de transformation,transmission,way_177964767,0.9,,MORIH,,MISSING,2025-12-13T02:56:37.469721,
RTE_MOUL8,MOULINEAUX,TX,RTE_ODRE,48.8262775,2.2686049,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Hauts-de-Seine,,Poste de transformation,transmission,way_658561056,0.9,,MOUL8,,MISSING,2025-12-13T02:56:37.469724,
RTE_MQIS,MARQUIS (LE),TX,RTE_ODRE,45.0052972,-0.5497532,OSM,EXACT,400.0,,400kV,OFFICIAL,,,,RTE,,Gironde,,Poste de transformation,,way_491111152,0.9,,MQIS,,MISSING,2025-12-13T02:56:37.469727,
RTE_MQIS5,MARQUIS (LE) (ENGRAIS D AMBES),TX,RTE_ODRE,45.0052972,-0.5497532,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Gironde,,Poste de transformation,,way_491111152,1.0,,MQIS5,,MISSING,2025-12-13T02:56:37.469731,
RTE_MQISA,MARQUISANE (LA),TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Var,,Poste de transformation,,,,,MQISA,,MISSING,2025-12-13T02:56:37.469734,
RTE_MTALI,MONTALIEU,TX,RTE_ODRE,45.8074137,5.4025212,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Isère,,Poste de transformation,transmission,way_133763152,0.9,,MTALI,,MISSING,2025-12-13T02:56:37.469737,
RTE_MTEYN,MONTEYNARD,TX,RTE_ODRE,44.9641507,5.6852373,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Isère,,Poste de transformation,transition,way_402057119,0.9,,MTEYN,,MISSING,2025-12-13T02:56:37.469742,
RTE_MTFO5,MONTFORT (BEDEE),TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Ille-et-Vilaine,,Poste de transformation,,,,,MTFO5,,MISSING,2025-12-13T02:56:37.469746,
RTE_MTRIC,MONTRICHER,TX,RTE_ODRE,,,MISSING,MISSING,45.0,,45kV,OFFICIAL,,,,RTE,,Savoie,,Poste de transformation,,,,,MTRIC,,MISSING,2025-12-13T02:56:37.469750,
RTE_MTTES,MONTTESSUY,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Paris,,Poste de transformation,,,,,MTTES,,MISSING,2025-12-13T02:56:37.469753,
RTE_NAVES,NAVES,TX,RTE_ODRE,,,MISSING,MISSING,90.0,,90kV,OFFICIAL,,,,RTE,,Corrèze,,Poste de transformation,,,,,NAVES,,MISSING,2025-12-13T02:56:37.469756,
RTE_NEY,NEY,TX,RTE_ODRE,48.8975632,2.3479833,OSM,EXACT,225.0,,225kV,OFFICIAL,,,,RTE,,Hauts-de-Seine,,Poste de transformation,traction,way_49338373,0.9,,NEY,,MISSING,2025-12-13T02:56:37.469761,
RTE_NOVIL,NOVILLARS,TX,RTE_ODRE,,,MISSING,MISSING,63.0,,63kV,OFFICIAL,,,,RTE,,Doubs,,Poste de transformation,,,,,NOVIL,,MISSING,2025-12-13T02:56:37.469766,
RTE_ORANG,ORANGERIE (L),TX,RTE_ODRE,,,MISSING,MISSING,225.0,,225kV,OFFICIAL,,,,RTE,,Vienne,,Poste de transformation,,,,,ORANG,,MISSING,2025-12-13T02:56:37.469771,
RTE_P.ABB,PONT-L ABBE,TX,RTE_ODRE,45.1811025,3.0558347,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Finistère,,Poste de transformation,minor_distribution,node_2509899490,0.9,,P.ABB,,MISSING,2025-12-13T02:56:37.469775,
RTE_P.FOR,PETITE-FORET,TX,RTE_ODRE,47.9450787,1.9309196,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Nord,,Poste de transformation,minor_distribution,way_246976687,0.9,,P.FOR,,MISSING,2025-12-13T02:56:37.469778,
RTE_P.RO5,PEAGE-DE-ROUSSILLON-NORD,TX,RTE_ODRE,43.966428,4.1231996,OSM,EXACT,63.0,,63kV,OFFICIAL,,,,RTE,,Loire,,Poste de transformation,minor_distribution,node_7578251774,0.9,,P.RO5,,MISSING,2025-12-13T02:56:37.469782,
